file_id	file_name	data_type	data_category	data_format	experimental_strategy	workflow_type	access	file_size	case_id	sample_id	sample_type	tissue_type
e824ed51-2862-4923-bfdb-228f1f1b82ca	TCGA-A8-A09I-01A-22D-A88Z-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	113754	TCGA-A8-A09I	TCGA-A8-A09I-01A	Primary Tumor	Tumor
e824ed51-2862-4923-bfdb-228f1f1b82ca	TCGA-A8-A09I-01A-22D-A88Z-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	113754	TCGA-A8-A09I	TCGA-A8-A09I-10A	Blood Derived Normal	Normal
3c8d4f89-a569-4614-9e8b-927bd128d5df	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_E02_628380.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	4269	TCGA-A8-A07I	TCGA-A8-A07I-10A	Blood Derived Normal	Normal
30d1864d-467b-4ea3-b475-8e00f850bc81	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_B04_667212.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	25016	TCGA-AO-A0J5	TCGA-AO-A0J5-10A	Blood Derived Normal	Normal
1cb1b77d-0ef0-4c2e-bc5f-165ebfeb40b8	TCGA-A8-A07I-01A-11D-A89H-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	97340	TCGA-A8-A07I	TCGA-A8-A07I-01A	Primary Tumor	Tumor
1cb1b77d-0ef0-4c2e-bc5f-165ebfeb40b8	TCGA-A8-A07I-01A-11D-A89H-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	97340	TCGA-A8-A07I	TCGA-A8-A07I-10A	Blood Derived Normal	Normal
8f67d704-bfa8-4a26-a4fd-62dc18170e42	TCGA-BRCA.80ffdd30-9845-4ee5-8f68-f272c0b0b1f5.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447676	TCGA-AQ-A0Y5	TCGA-AQ-A0Y5-10A	Blood Derived Normal	Normal
8f67d704-bfa8-4a26-a4fd-62dc18170e42	TCGA-BRCA.80ffdd30-9845-4ee5-8f68-f272c0b0b1f5.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447676	TCGA-AQ-A0Y5	TCGA-AQ-A0Y5-01A	Primary Tumor	Tumor
7a85c314-de50-4a99-8ea6-e9a601baab12	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A01_780784.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	18730	TCGA-AQ-A0Y5	TCGA-AQ-A0Y5-10A	Blood Derived Normal	Normal
e9daf569-fbed-49ec-9a0f-767675c16dc1	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_B04_667212.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	4019	TCGA-AO-A0J5	TCGA-AO-A0J5-10A	Blood Derived Normal	Normal
d76c85e1-099a-4070-8c77-ca19c14d0022	TCGA-BRCA.11491d25-c862-49e4-8e23-ebbed8e1d87b.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3453769	TCGA-E2-A1L7	TCGA-E2-A1L7-01A	Primary Tumor	Tumor
d76c85e1-099a-4070-8c77-ca19c14d0022	TCGA-BRCA.11491d25-c862-49e4-8e23-ebbed8e1d87b.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3453769	TCGA-E2-A1L7	TCGA-E2-A1L7-10A	Blood Derived Normal	Normal
db7aab50-273e-400e-b4ef-f3fc7fd4cbad	TCGA-AQ-A0Y5-01A-11D-A89F-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	109986	TCGA-AQ-A0Y5	TCGA-AQ-A0Y5-10A	Blood Derived Normal	Normal
db7aab50-273e-400e-b4ef-f3fc7fd4cbad	TCGA-AQ-A0Y5-01A-11D-A89F-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	109986	TCGA-AQ-A0Y5	TCGA-AQ-A0Y5-01A	Primary Tumor	Tumor
34b0683c-0ec2-4dc2-8dfb-cb906b1c45e1	c231b1ae-ca2b-44c5-8ffe-b5db40b483b6.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50267	TCGA-PL-A8LV	TCGA-PL-A8LV-01A	Primary Tumor	Tumor
97dead04-627a-48b0-aa43-d56d07c64933	TCGA-BRCA.0c2f9cdb-8c8f-4741-b98f-0d41ac50be83.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3431723	TCGA-AR-A0U0	TCGA-AR-A0U0-01A	Primary Tumor	Tumor
937bb66d-235d-46fd-b321-c46c909243cc	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D06_731076.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	33144	TCGA-AR-A0U0	TCGA-AR-A0U0-01A	Primary Tumor	Tumor
0cd8ef1c-a391-4b10-8ade-0467dee52ff1	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_D06_731076.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	14328	TCGA-AR-A0U0	TCGA-AR-A0U0-01A	Primary Tumor	Tumor
4ae1e44d-4438-4143-be61-534d0c7dcc73	TCGA-BRCA.22f1be3b-bde1-4466-9f54-316c0924a835.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3448332	TCGA-PL-A8LV	TCGA-PL-A8LV-01A	Primary Tumor	Tumor
4ae1e44d-4438-4143-be61-534d0c7dcc73	TCGA-BRCA.22f1be3b-bde1-4466-9f54-316c0924a835.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3448332	TCGA-PL-A8LV	TCGA-PL-A8LV-10A	Blood Derived Normal	Normal
25887338-b88d-4b8a-90a5-4b268fed148f	4b694316-e8be-4dad-962f-a0f1b063ac9b.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50135	TCGA-A8-A07G	TCGA-A8-A07G-01A	Primary Tumor	Tumor
6b922906-af39-41bd-84d2-9aad42b3f324	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_A03_772170.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	20437	TCGA-C8-A1HO	TCGA-C8-A1HO-01A	Primary Tumor	Tumor
e12f17ae-dc1f-4e91-93bd-b827ad276dde	a854c368-6e81-4ade-9ea9-afbee1c4c448.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4239792	TCGA-AO-A0JI	TCGA-AO-A0JI-01A	Primary Tumor	Tumor
3654285a-6ee1-4f1b-b350-13c91a1f9598	TCGA-BRCA.acf17ee7-c238-4602-9ec3-855c8d334089.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446954	TCGA-A8-A07G	TCGA-A8-A07G-01A	Primary Tumor	Tumor
3654285a-6ee1-4f1b-b350-13c91a1f9598	TCGA-BRCA.acf17ee7-c238-4602-9ec3-855c8d334089.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT2	open	3446954	TCGA-A8-A07G	TCGA-A8-A07G-10A	Blood Derived Normal	Normal
08c6fae3-0f99-469b-91c3-9799a610852a	GHOUL_p_TCGASNP_b85and51R_N_GenomeWideSNP_6_H08_735314.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	3333	TCGA-D8-A146	TCGA-D8-A146-10A	Blood Derived Normal	Normal
381c0a01-3c40-44d0-880c-40a1920d3d68	EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_C06_802374.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	2493	TCGA-E9-A247	TCGA-E9-A247-10A	Blood Derived Normal	Normal
2c3321b8-e449-4b99-a74f-a744162cd00d	TCGA-BRCA.a1b53759-99b5-4470-bb22-242ab09561dd.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3449885	TCGA-A2-A0D4	TCGA-A2-A0D4-10A	Blood Derived Normal	Normal
2c3321b8-e449-4b99-a74f-a744162cd00d	TCGA-BRCA.a1b53759-99b5-4470-bb22-242ab09561dd.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3449885	TCGA-A2-A0D4	TCGA-A2-A0D4-01A	Primary Tumor	Tumor
7b317551-d56a-4fb4-a457-aa4bd754a646	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_F11_628286.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	64523	TCGA-A2-A0D4	TCGA-A2-A0D4-01A	Primary Tumor	Tumor
6f49b849-d8e7-439f-8d6d-cd49de9eb28f	EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_E04_802430.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	41083	TCGA-E9-A247	TCGA-E9-A247-01A	Primary Tumor	Tumor
bed4333d-53d7-423f-a583-7b313e09a5e4	TCGA-BRCA.d8c894f8-3423-401d-9656-65dfd0383fd7.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3448343	TCGA-C8-A1HI	TCGA-C8-A1HI-10A	Blood Derived Normal	Normal
bed4333d-53d7-423f-a583-7b313e09a5e4	TCGA-BRCA.d8c894f8-3423-401d-9656-65dfd0383fd7.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3448343	TCGA-C8-A1HI	TCGA-C8-A1HI-01A	Primary Tumor	Tumor
7ba3b335-cd4c-4b44-a4da-44fa1109a6f0	824f5b0a-44d4-4ccf-9277-1ef752462bb3.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4247739	TCGA-A2-A0D4	TCGA-A2-A0D4-01A	Primary Tumor	Tumor
6aaebf14-6d91-4c5e-add0-359cd5a4136b	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_E01_697052.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	50470	TCGA-BH-A0C0	TCGA-BH-A0C0-10A	Blood Derived Normal	Normal
d48b723e-a728-4afb-a272-957e47c025dd	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_H04_697174.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	76063	TCGA-BH-A0C0	TCGA-BH-A0C0-01A	Primary Tumor	Tumor
d2c88ae1-b308-41f9-bcb4-da514e5ec367	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_B12_628398.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	17595	TCGA-A2-A0D4	TCGA-A2-A0D4-10A	Blood Derived Normal	Normal
f4c49d54-b7ec-4bc2-99bd-3f7b2e191706	TCGA-BH-A0C0-01A-21D-A890-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	92718	TCGA-BH-A0C0	TCGA-BH-A0C0-10A	Blood Derived Normal	Normal
f4c49d54-b7ec-4bc2-99bd-3f7b2e191706	TCGA-BH-A0C0-01A-21D-A890-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	92718	TCGA-BH-A0C0	TCGA-BH-A0C0-01A	Primary Tumor	Tumor
eaa29951-d773-498d-865c-9bec32da91a2	HELVE_p_TCGA_b139_154_155_SNP_N_GenomeWideSNP_6_F10_808658.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	5534	TCGA-EW-A2FW	TCGA-EW-A2FW-10A	Blood Derived Normal	Normal
aed3c150-6a21-4e1b-bb81-303d0295cb93	PITON_p_TCGA_b162_167_SNP_N_GenomeWideSNP_6_F07_844842.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	13607	TCGA-AR-A2LL	TCGA-AR-A2LL-10A	Blood Derived Normal	Normal
039b65d0-03d2-4c91-9b74-755aadc917d9	TCGA-EW-A2FW-01A-11D-A89B-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	90581	TCGA-EW-A2FW	TCGA-EW-A2FW-01A	Primary Tumor	Tumor
039b65d0-03d2-4c91-9b74-755aadc917d9	TCGA-EW-A2FW-01A-11D-A89B-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	90581	TCGA-EW-A2FW	TCGA-EW-A2FW-10A	Blood Derived Normal	Normal
e5b81520-b408-4094-80db-be26c8e61601	SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_G05_1365000.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	8588	TCGA-AC-A62V	TCGA-AC-A62V-10A	Blood Derived Normal	Normal
b3a879c2-c96a-44ca-8ab9-b77ced6d0729	2d7d031e-bdc4-49c6-b7ac-576a342c713a.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50175	TCGA-AR-A2LL	TCGA-AR-A2LL-01A	Primary Tumor	Tumor
df2e9414-1468-4009-8dcc-5917a7e6decb	TCGA-AC-A62V-01A-11D-A89E-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	158614	TCGA-AC-A62V	TCGA-AC-A62V-01A	Primary Tumor	Tumor
df2e9414-1468-4009-8dcc-5917a7e6decb	TCGA-AC-A62V-01A-11D-A89E-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	158614	TCGA-AC-A62V	TCGA-AC-A62V-10A	Blood Derived Normal	Normal
3cc7ebf0-012b-46e9-9ec0-26246e074da7	053491a2-e50a-49a4-905c-ce3a657e2d3a.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50289	TCGA-AC-A62V	TCGA-AC-A62V-01A	Primary Tumor	Tumor
b6452d83-331d-4529-b4ba-e68ff36a8e23	TCGA-BRCA.938700b3-a62c-4bb7-886f-7b01dc98e33b.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3436808	TCGA-AC-A62V	TCGA-AC-A62V-01A	Primary Tumor	Tumor
db5aadbb-3042-4c20-8235-ccd19634d9d3	9692b4cc-6c7f-4f88-8854-769568f088ae.rna_seq.augmented_star_gene_counts.tsv	Gene Expression Quantification	Transcriptome Profiling	TSV	RNA-Seq	STAR - Counts	open	4231203	TCGA-AC-A62V	TCGA-AC-A62V-01A	Primary Tumor	Tumor
6782345f-5ac8-453f-a70c-794448c27c39	TCGA-BRCA.0a9860d2-bf4a-4951-8bec-e9106594a1e8.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3446791	TCGA-EW-A2FW	TCGA-EW-A2FW-01A	Primary Tumor	Tumor
6782345f-5ac8-453f-a70c-794448c27c39	TCGA-BRCA.0a9860d2-bf4a-4951-8bec-e9106594a1e8.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3446791	TCGA-EW-A2FW	TCGA-EW-A2FW-10A	Blood Derived Normal	Normal
60f4a6ef-bb01-4c58-9f21-59d1d93d2c3c	TCGA-BRCA.be4a4bb4-c86e-4dce-9c49-9f71eba44d32.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447149	TCGA-BH-A0C0	TCGA-BH-A0C0-10A	Blood Derived Normal	Normal
60f4a6ef-bb01-4c58-9f21-59d1d93d2c3c	TCGA-BRCA.be4a4bb4-c86e-4dce-9c49-9f71eba44d32.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3447149	TCGA-BH-A0C0	TCGA-BH-A0C0-01A	Primary Tumor	Tumor
d28bbb9d-331e-4041-b166-25f86f291677	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_E01_780958.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	33456	TCGA-D8-A1XU	TCGA-D8-A1XU-01A	Primary Tumor	Tumor
8a6882fa-90d8-41ac-ae6d-3bb10ea17aaa	TCGA-D8-A1XU-01A-11D-A899-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	132422	TCGA-D8-A1XU	TCGA-D8-A1XU-01A	Primary Tumor	Tumor
8a6882fa-90d8-41ac-ae6d-3bb10ea17aaa	TCGA-D8-A1XU-01A-11D-A899-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	132422	TCGA-D8-A1XU	TCGA-D8-A1XU-10A	Blood Derived Normal	Normal
61042e97-b189-4b63-a15b-9f4182e1a98d	CHEEP_p_TCGA_b120_121_SNP_N_GenomeWideSNP_6_G09_777598.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	35221	TCGA-E9-A1R4	TCGA-E9-A1R4-01A	Primary Tumor	Tumor
9ff17a71-f83c-41ed-bc48-d40f5845cbab	TCGA-BRCA.fcd41d63-c0f1-4f8e-ad1f-ea398203a3a4.absolute_liftover.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ABSOLUTE LiftOver	open	3432191	TCGA-E9-A1R4	TCGA-E9-A1R4-01A	Primary Tumor	Tumor
34ce72c8-47d0-4de8-a491-b932da99505a	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_B09_741578.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	20633	TCGA-BH-A18L	TCGA-BH-A18L-11A	Solid Tissue Normal	Normal
b3c2c641-d579-453c-93b8-cec040cfab66	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_H11_914328.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	78164	TCGA-E2-A1LE	TCGA-E2-A1LE-01A	Primary Tumor	Tumor
77b7005e-ef2e-487e-8987-a08a9caac2f8	243baf00-ca39-4c60-a110-96a47c1c08a4.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50238	TCGA-AR-A24Q	TCGA-AR-A24Q-01A	Primary Tumor	Tumor
68dee60e-fa31-441e-b49a-c43f2ca7f82e	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G06_730916.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	66915	TCGA-A2-A0YM	TCGA-A2-A0YM-01A	Primary Tumor	Tumor
215c8ac9-9448-4a13-800a-1020aef73306	TCGA-BRCA.d814b694-f289-4784-bf97-2d21aef93e18.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3451437	TCGA-BH-A18L	TCGA-BH-A18L-11A	Solid Tissue Normal	Normal
215c8ac9-9448-4a13-800a-1020aef73306	TCGA-BRCA.d814b694-f289-4784-bf97-2d21aef93e18.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3451437	TCGA-BH-A18L	TCGA-BH-A18L-01A	Primary Tumor	Tumor
0ebe924f-9ca9-45fc-8947-67fc6e1fb3d8	404eb8e2-4087-4ba3-ba32-c187e0cbf6fd.mirbase21.mirnas.quantification.txt	miRNA Expression Quantification	Transcriptome Profiling	TXT	miRNA-Seq	BCGSC miRNA Profiling	open	50071	TCGA-A2-A0YM	TCGA-A2-A0YM-01A	Primary Tumor	Tumor
a7018765-ce23-4dec-8fa5-78018557cfd3	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_C02_730904.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	18889	TCGA-A2-A0YM	TCGA-A2-A0YM-10A	Blood Derived Normal	Normal
1f7dd122-5cf9-4d68-97cc-b94ba38be654	TCGA-BRCA.f4a87897-7b1c-4783-ac66-b99a74b8eec6.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445846	TCGA-AR-A24Q	TCGA-AR-A24Q-10A	Blood Derived Normal	Normal
1f7dd122-5cf9-4d68-97cc-b94ba38be654	TCGA-BRCA.f4a87897-7b1c-4783-ac66-b99a74b8eec6.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445846	TCGA-AR-A24Q	TCGA-AR-A24Q-01A	Primary Tumor	Tumor
40b2009d-ebc2-4c18-bdc6-3e1ecdfa08dc	TCGA-BRCA.e3df00a4-ca76-4515-b652-ba5903b82f99.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445740	TCGA-E2-A1IG	TCGA-E2-A1IG-01A	Primary Tumor	Tumor
40b2009d-ebc2-4c18-bdc6-3e1ecdfa08dc	TCGA-BRCA.e3df00a4-ca76-4515-b652-ba5903b82f99.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445740	TCGA-E2-A1IG	TCGA-E2-A1IG-10A	Blood Derived Normal	Normal
be66acf5-fb41-4b83-b26f-c2a65c050a4b	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_G06_730916.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	39525	TCGA-A2-A0YM	TCGA-A2-A0YM-01A	Primary Tumor	Tumor
37482bc0-d3d8-4231-9ded-b5404610ccbe	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_A02_778042.nocnv_grch38.seg.v2.txt	Masked Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	2356	TCGA-E2-A1IG	TCGA-E2-A1IG-10A	Blood Derived Normal	Normal
ceff695d-3c40-4d14-be0f-70d6dd6226b9	TCGA-D8-A1XV-01A-11D-A899-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	15157	TCGA-D8-A1XV	TCGA-D8-A1XV-10A	Blood Derived Normal	Normal
ceff695d-3c40-4d14-be0f-70d6dd6226b9	TCGA-D8-A1XV-01A-11D-A899-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	15157	TCGA-D8-A1XV	TCGA-D8-A1XV-01A	Primary Tumor	Tumor
186d53dc-630b-4a10-bc5c-cce0331d9605	TCGA-BRCA.1fa10a5d-7fc9-4a26-9251-bade7c2cbf13.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445505	TCGA-D8-A1XV	TCGA-D8-A1XV-10A	Blood Derived Normal	Normal
186d53dc-630b-4a10-bc5c-cce0331d9605	TCGA-BRCA.1fa10a5d-7fc9-4a26-9251-bade7c2cbf13.ascat3.gene_level_copy_number.v36.tsv	Gene Level Copy Number	Copy Number Variation	TSV	Genotyping Array	ASCAT3	open	3445505	TCGA-D8-A1XV	TCGA-D8-A1XV-01A	Primary Tumor	Tumor
a6e71e31-6107-460c-83f9-ad2f4d842265	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A06_780944.grch38.seg.v2.txt	Copy Number Segment	Copy Number Variation	TXT	Genotyping Array	DNAcopy	open	14220	TCGA-D8-A1XV	TCGA-D8-A1XV-01A	Primary Tumor	Tumor
cb50440d-b9c0-4eab-affd-5abb404a9b8f	1ec0b5c1-ca35-4b21-bca9-04fecf4a06c0.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3441233	TCGA-AO-A03N	TCGA-AO-A03N-01B	Primary Tumor	Tumor
cb50440d-b9c0-4eab-affd-5abb404a9b8f	1ec0b5c1-ca35-4b21-bca9-04fecf4a06c0.wgs.ASCAT.gene_level.copy_number_variation.tsv	Gene Level Copy Number	Copy Number Variation	TSV	WGS	AscatNGS	open	3441233	TCGA-AO-A03N	TCGA-AO-A03N-10A	Blood Derived Normal	Normal
ecf7e872-7990-4d44-8dd3-13024a87488e	TCGA-D8-A1XB-01A-11D-A898-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	36803	TCGA-D8-A1XB	TCGA-D8-A1XB-01A	Primary Tumor	Tumor
ecf7e872-7990-4d44-8dd3-13024a87488e	TCGA-D8-A1XB-01A-11D-A898-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	Copy Number Segment	Copy Number Variation	TXT	WGS	GATK4 CNV	open	36803	TCGA-D8-A1XB	TCGA-D8-A1XB-10A	Blood Derived Normal	Normal
