feature	jsd
MIMAT0021023	0.0214850460384308
MIMAT0005589	0.021485046038430797
MIMAT0000428	0.02126248511556501
MIMAT0002171	0.02125551685104845
MIMAT0018983	0.02122287336392893
MIMAT0004763	0.02119245117750003
MIMAT0004926	0.021061539995135797
MIMAT0003336	0.021057783131232074
MIMAT0004613	0.021046532763973683
MIMAT0004509	0.021004444378859292
MIMAT0003150	0.020978801076309134
MIMAT0019757	0.020895341452591306
