feature	jsd
MIMAT0003886	0.19710846409725769
MIMAT0000617	0.19579344016159872
MIMAT0001536	0.19562925879241547
MIMAT0005794	0.19558359680382434
MIMAT0002821	0.19553659814313432
MIMAT0003296	0.19493912293805868
MIMAT0026483	0.19462142304648625
MIMAT0003321	0.19460466061038814
MIMAT0004693	0.19427652534282935
MIMAT0019738	0.19400289030296247
MIMAT0004683	0.19351618530154044
MIMAT0019729	0.1930925570835176
MIMAT0004495	0.1929104829439924
MIMAT0026475	0.1920261978317724
MIMAT0004551	0.1920221751975919
MIMAT0002881	0.19198635139181433
MIMAT0004559	0.19162732077478514
MIMAT0004805	0.19112726372628408
MIMAT0000094	0.1911054391171899
MIMAT0004950	0.19109675957451963
MIMAT0004558	0.1905531103993646
MIMAT0018349	0.1893158081949384
MIMAT0018073	0.1887631028144744
MIMAT0000428	0.1886736873752781
MIMAT0003247	0.187038651426101
MIMAT0004682	0.18686603752790443
MIMAT0000089	0.18611928357631438
MIMAT0022491	0.1856778921663406
MIMAT0002820	0.18561262053348962
MIMAT0002875	0.18561243767199567
MIMAT0018086	0.1851656555501815
MIMAT0003298	0.18503888749088807
MIMAT0000417	0.18499697705735219
MIMAT0001343	0.18495710308084135
MIMAT0004603	0.18455082465031492
MIMAT0000431	0.18397712314756423
MIMAT0022929	0.1830332833148274
MIMAT0022492	0.18286402328513565
MIMAT0015003	0.18185495621822134
MIMAT0019939	0.18154244456277377
MIMAT0003879	0.18147278329651703
MIMAT0000097	0.18116203546825974
MIMAT0000084	0.18107648874082746
MIMAT0027541	0.18020954721393054
MIMAT0004810	0.17975717727172288
MIMAT0004957	0.17930997048651695
MIMAT0001412	0.17883989096762268
MIMAT0018115	0.17814687563248244
MIMAT0004615	0.17806417708205893
MIMAT0002813	0.17800701016414058
MIMAT0019737	0.17787722865098665
MIMAT0004688	0.1778276255449118
MIMAT0005878	0.17782337430986553
MIMAT0004589	0.17762762244177296
MIMAT0004983	0.17757361266877933
MIMAT0000433	0.1774604464078305
MIMAT0023712	0.17691771368297593
MIMAT0019746	0.17501196790136408
MIMAT0000222	0.17500480430873547
MIMAT0017990	0.17489296370346255
MIMAT0004757	0.17453206732258508
MIMAT0000077	0.17449450738156033
