case_id	TPRN	ITGAV	ART1	RBMXL3	PNOC	RNF128	ZNF222	FAM108B1	DLGAP4	OIP5	C2orf84	RAET1G	KIAA1522	HLX	PPAPDC1A	ZNF799	TAS2R19	ZNF416	CCL24	MAP3K6	SNORD56B	RND3	RUNX1T1	C4orf17	TENC1	NRXN2	ACTR2	ZNF554	PCSK5	SCRG1	SPDYE2	HPCAL1	GSS	TSPAN9	IL21	ADCY4	SGK196	KLHDC4	RMRP	HMGN5	ERLIN2	PCDHB18	C10orf11	ARIH2	?|653553	CCDC13	TAAR8	TPPP3	PARK2	MDM4	CPB2	KPNA6	SLC25A18	LY6G6D	AGL	FAM190A	PPP2R2C	ACTL7B	NPB	TJP3	NDOR1	XCL2	MRPS7	OTUD1	ZNF841	GUCY2D	CXCR2P1	DEPDC1	PSMB11	STXBP4	SLC25A13	PSMB8	ANKRD19	SPHKAP	C10orf107	ANKRD34B	MAK16	NR2E3	MT1H	SLITRK2	GZMA	ZNF845	ZMYM6	RPP30	HECTD3	ANKRD58	RFWD2	PSMA3	OTX2	SNAP29	LMO7	NAALADL1	ATN1	UHRF1BP1L	MED18	CNN3	TRPM1	BCL7C	C8B	MAP6	C1orf187	LRRC15	PROCA1	HSFX2	ABCD2	KSR1	GRAPL	NRK	TACR3	BMP8B	SLC31A2	FBXO43	PGA3	SOCS3	CD302	RAP2C	PAQR7	OR7E37P	TTC35	FAM7A2	C10orf82	DNAL4	SCML1	GRIK5	PNPLA5	C1orf49	KRT6C	RNPEPL1	C2orf7	SSX1	ABCB10	FYTTD1	KCTD8	MRPL55	LOC441294	MYO18A	SNORD59B	LTV1	LTA4H	SPRY3	BICC1	PHF7	ANAPC16	BPIL2	PGM2L1	DEGS1	MAGEE1	PKP2	ST6GALNAC1	SLC25A24	DPM1	SCAMP5	XKR3	SLC6A15	CD53	UGT1A1	C5orf54	MUC17	CT47B1	KIF5A	KCNK15	FCGR3A	PALM2-AKAP2	EEF1D	RHOV	BRE	ZSCAN18	TTTY15	SEMA3B	DHRS3	FA2H	MLN	MS4A6A	TPRX1	C10orf111	MFSD3	UBXN2B	ZNF225	KCNQ1	C6orf115	NLRC5	CXCR7	SH3GL2	KIAA0087	C19orf44	KDM5A	LCE3C	TAS2R1	MYO7A	ZNF135	KCTD11	SORL1	HDAC6	GMPPA	FAM181A	BGN	MYL2	LINGO4	IGFL4	PLXNA3
TCGA-A2-A1G1	6.1405	12.7314	0.3504	0.0	4.0351	7.7874	5.3975	8.8848	11.6313	7.3297	1.2476	3.855	12.5346	5.6097	7.3528	7.646	1.0701	6.5406	0.0	8.7055	0.0	10.5681	4.6548	0.0	9.4123	3.8273	14.0806	5.8961	6.2011	0.8677	0.3504	8.9098	10.2948	11.0676	1.3936	6.3784	7.725	7.1831	4.2588	7.8979	11.5132	3.1654	6.3299	10.1162	7.3234	1.9065	0.0	5.6811	5.2312	9.4451	2.1039	11.8712	3.855	0.0	10.6459	5.9612	9.9353	0.0	0.6321	7.1858	7.5812	4.0591	9.7861	7.866	7.6038	1.4057	6.2436	10.1999	0.0	7.2074	10.1048	11.1268	4.3393	4.686	1.6777	5.9802	10.4465	0.3504	3.1654	2.8724	7.1528	8.0848	9.4786	8.743	10.3624	3.0263	10.6096	11.041	0.3504	10.1853	10.9199	4.6068	12.857	9.6832	8.566	13.4669	1.2476	7.7343	0.3504	4.7315	2.7	11.9028	2.3571	4.2996	5.9548	8.4138	2.3571	4.6548	0.0	7.0784	9.2852	3.9606	0.0	8.7922	8.7821	10.2789	8.3399	0.3504	10.2306	1.4057	0.0	8.3868	7.3259	2.2775	3.209	0.3504	7.2601	9.5226	7.4422	0.0	8.8747	11.4642	0.3504	6.8973	3.8273	9.4138	0.0	10.4415	11.1052	6.8906	8.8064	4.7315	10.4786	4.887	9.6966	11.0032	5.0986	11.4046	1.9065	11.317	10.1733	7.3455	0.0	7.2858	10.5539	0.0	6.2695	0.0	0.0	3.0742	2.2775	12.1689	9.8901	11.203	8.7913	10.3599	7.9226	0.0	3.9606	8.7197	3.1654	0.0	10.2923	0.0	2.1039	7.1583	10.7296	5.9355	6.1064	11.248	11.1081	8.5213	2.5042	1.0701	6.8367	12.456	0.0	0.6321	7.4029	6.2331	9.2361	13.1803	10.0053	9.2852	0.0	13.8351	0.0	0.8677	0.3504	10.3871
TCGA-A8-A08J	9.7188	11.8239	0.4144	0.0	3.4124	5.5102	5.8403	8.0102	11.2098	5.8199	1.8724	1.735	11.9694	6.6458	8.3532	7.4065	1.583	7.31	0.0	8.4579	0.0	8.91	6.4065	0.0	10.3641	4.6217	12.9646	7.2292	5.5207	0.9986	1.2208	9.9279	10.3235	11.0183	0.0	5.679	5.4566	9.1876	2.9361	7.3723	10.1087	3.7343	4.5822	10.835	10.1409	2.5826	0.0	7.157	4.4784	10.8114	2.6605	10.5793	3.6603	0.0	11.1832	6.5311	10.2798	0.0	1.4132	10.0681	9.3801	2.3196	13.0464	8.3206	7.9571	4.0562	6.4675	6.6168	0.0	8.205	10.2521	11.2371	6.3131	0.0	0.7358	2.1133	8.7467	0.9986	1.8724	0.4144	5.3191	8.429	8.2874	8.8551	9.8168	4.5416	10.2541	11.0179	0.0	10.1443	9.9195	5.0561	11.635	9.7341	8.5233	12.1921	0.0	9.047	0.0	5.2451	2.1133	12.2597	4.5416	5.1402	2.2201	7.0121	1.4132	5.6217	0.0	7.0632	7.9591	4.716	0.0	8.8572	9.2291	10.9581	8.5466	0.4144	10.3017	1.2208	1.583	9.0596	7.4566	4.4997	0.0	2.1133	2.8049	11.2281	8.4304	1.583	9.3743	11.2686	0.0	9.073	7.0046	10.0066	0.0	8.4715	11.0004	4.6977	7.1968	6.1264	10.841	0.0	8.733	10.37	6.8839	7.8654	1.4132	10.3058	10.3444	9.733	0.7358	0.4144	9.438	0.0	7.1637	0.0	0.0	4.562	7.2979	11.6798	8.6299	13.1782	9.4518	9.5356	10.3714	0.0	6.5921	9.4136	8.4497	0.0	10.0315	0.0	1.2208	8.8416	10.0125	6.4836	6.908	9.2979	8.7273	9.8904	2.1133	1.583	6.2652	10.6944	0.0	0.0	7.2577	8.2017	9.4996	10.1766	9.3473	9.3466	0.0	13.8761	0.0	2.5826	0.7358	10.7213
TCGA-C8-A12M	8.7141	12.4679	0.0	0.0	2.2494	5.9452	6.655	9.1457	11.4562	5.5234	0.6196	1.6534	11.7637	6.8216	3.0892	7.7592	0.0	7.1007	0.0	7.3392	0.0	7.1829	4.3442	0.0	10.3711	7.2403	12.5957	7.078	6.0067	0.0	1.0517	10.4103	10.2788	10.3218	0.0	7.1286	7.8526	8.7178	3.2605	7.4362	13.4105	3.7943	5.4389	11.0864	8.129	0.6196	0.0	7.4672	3.339	11.7173	0.0	11.0516	3.339	0.0	10.8897	3.1773	1.8805	0.0	1.3837	7.8954	9.1727	3.6165	9.6069	7.9652	8.5042	2.9952	4.6519	4.589	0.0	5.4389	9.0885	9.4367	5.8138	0.0	1.6534	0.0	7.4607	0.6196	0.0	0.6196	6.484	8.441	8.5853	7.7448	9.5821	3.7943	9.9786	9.6511	0.0	10.049	7.9465	3.552	11.8704	8.9278	8.1039	10.0772	0.0	7.8626	0.0	5.0525	1.8805	7.8049	4.6208	6.4222	4.0018	7.2857	0.0	2.0768	3.339	6.3763	9.1374	6.367	0.0	8.8376	7.523	8.9732	6.8819	0.0	10.9327	0.0	7.5807	8.6937	6.7515	3.9527	0.0	1.3837	1.3837	10.4317	6.7078	0.0	7.2807	10.7212	0.0	7.4716	6.801	11.5246	0.0	8.3935	11.7803	5.7577	4.4891	5.9701	10.5756	0.0	7.548	8.8777	7.7046	7.5726	1.6534	10.0247	8.9732	9.0613	0.0	3.339	8.3773	0.0	7.667	0.0	0.0	8.3106	9.389	9.7325	9.4177	12.4207	6.0886	8.8973	6.5012	0.0	7.0722	11.5172	5.6994	0.0	8.3958	0.0	2.2494	8.9608	11.3603	6.6703	6.801	8.7251	9.2472	10.1762	2.8948	1.3837	7.0339	11.1692	0.0	0.0	6.0187	5.2279	8.0229	11.4656	10.143	9.2137	0.0	12.1766	0.0	5.0525	0.0	9.9247
TCGA-AQ-A04L	8.3467	12.2901	0.0	0.0	1.9613	5.4457	4.8642	8.7515	11.4077	6.9886	2.2391	3.4492	13.4354	6.0957	10.0377	8.2618	2.3602	6.5863	0.0	9.505	0.0	10.3439	4.1988	0.0	9.5205	4.3232	12.9184	7.4067	5.1756	1.9613	0.4992	9.5825	11.3037	11.5464	0.0	5.6013	4.9433	8.3096	4.8008	8.3467	11.2995	3.0776	4.2931	10.0003	5.6963	3.0776	0.0	8.1942	3.7445	10.0044	0.0	11.3764	8.5672	0.0	9.9733	3.4492	8.2657	0.0	0.8694	10.1043	9.4566	0.4992	10.732	8.7843	8.2244	4.5438	3.2124	7.4652	0.0	5.7963	10.7067	9.0914	6.3726	0.0	2.4719	6.6765	7.7816	3.0051	5.3612	0.0	3.6044	7.0314	9.4326	8.7924	10.2495	3.9514	10.0485	10.594	0.0	10.5552	9.2643	4.6427	12.7138	9.0266	8.7501	13.3919	0.0	9.2556	0.0	7.2665	1.1637	11.4117	4.0266	6.3288	2.2391	6.4633	0.4992	10.0263	0.0	6.1886	10.1097	4.166	0.0	8.7403	10.1124	10.4453	9.2912	0.0	10.073	2.2391	0.4992	9.022	5.2082	3.2124	0.0	0.0	0.0	10.9067	8.5176	0.0	9.1388	11.4552	0.0	8.973	6.1044	9.4006	0.0	9.7449	10.6507	5.6963	6.4834	5.8386	12.394	0.0	9.1556	11.4732	6.9028	9.6419	1.1637	10.2685	10.5069	10.0349	0.0	0.0	8.5672	0.0	7.0038	0.0	0.0	0.8694	3.7445	10.8532	8.8406	13.344	10.1559	9.7738	7.1199	0.0	6.4291	11.7246	5.5256	0.0	9.0368	0.0	2.8483	7.6127	9.9009	5.6848	7.752	10.3189	8.6242	9.0969	1.408	0.0	6.7119	10.2695	0.0	0.0	7.6066	4.8636	8.9074	11.3309	10.1782	10.3085	1.1637	14.1434	0.0	3.8722	0.0	10.7465
TCGA-AO-A0J8	10.6538	11.8519	0.0	0.0	2.2503	4.8358	6.1219	7.8578	11.0643	5.8149	1.8095	1.8095	12.9031	6.3953	8.1023	7.3045	0.0	7.4726	0.0	9.8263	0.0	8.0891	4.5727	0.0	11.0044	5.1322	12.602	7.1552	5.6753	0.0	1.0015	9.0818	10.4896	11.364	0.0	6.4583	5.0029	7.9295	2.1722	7.2003	11.0153	2.4619	6.5028	9.967	7.4438	4.7842	0.0	7.5028	3.8357	10.0474	0.3225	11.2161	3.9801	0.0	10.645	5.7376	8.5098	0.0	0.0	11.1936	9.7249	3.047	10.1564	8.4219	7.8469	1.8095	4.1321	6.6177	0.0	7.5187	8.5508	10.7153	5.6894	0.0	1.7025	1.0015	9.0039	1.4613	1.3237	1.1716	6.7103	8.2533	9.1317	8.9308	10.5472	4.4458	10.7654	10.1258	0.0	10.0821	9.1342	4.9916	12.2977	9.7279	8.3726	12.2539	0.5859	9.594	0.3225	6.0253	2.3243	12.0002	4.6467	4.0689	3.5573	6.9888	3.3246	6.6432	1.3237	6.5841	8.6639	3.9801	0.8087	10.3531	9.3548	10.2703	8.6038	0.0	9.4423	0.8087	1.4613	8.7612	4.6467	4.4786	0.0	0.0	0.3225	10.328	8.3899	0.0	8.8367	10.6027	0.0	9.5714	6.4166	9.8043	0.0	8.3506	11.1128	5.724	6.8327	5.5652	10.767	0.0	9.9411	11.2709	7.2414	9.0603	2.1722	10.7514	8.6816	9.3638	0.0	0.5859	9.7986	0.0	7.4644	0.0	0.0	2.6464	7.4521	9.9117	8.921	13.1353	9.245	9.4071	7.345	0.0	7.4124	8.9874	5.4705	0.0	8.7095	0.0	1.5869	8.3271	10.1151	6.8453	7.8263	8.5671	8.5344	8.1451	2.8099	0.8087	8.1333	10.9523	0.0	0.0	6.0957	4.7443	9.5373	11.7964	9.7839	9.986	0.0	14.0192	0.0	5.6468	0.5859	10.5884
TCGA-BH-A0WA	7.5686	12.3841	0.4245	0.0	0.7521	6.7282	5.3584	8.6931	11.8046	6.8506	0.0	2.7688	11.8721	6.2593	6.0885	6.7604	2.3519	6.774	0.0	9.8296	0.0	11.5619	4.1227	0.0	9.8479	5.7646	13.4345	5.8864	5.3822	10.4906	0.7521	9.5056	9.6606	9.8958	0.0	6.3648	7.1869	7.4829	4.1507	6.4235	11.8755	2.6945	3.2032	10.395	7.4993	2.4455	0.0	6.8487	4.4048	9.2214	0.7521	11.3008	3.3066	0.0	9.9784	4.2578	4.1507	0.0	3.9418	7.7628	8.5049	3.8073	10.5949	7.7651	8.0871	1.7632	4.2578	8.7799	0.0	7.756	10.1083	10.509	4.9748	1.61	0.0	0.4245	8.1041	1.7632	3.6589	1.0188	5.8526	7.9239	8.8304	8.7132	9.8328	3.1486	10.3323	9.9382	0.7521	10.2164	10.2135	4.7364	11.7934	9.2353	8.3365	13.1666	2.2795	9.705	0.0	5.394	4.4507	11.374	3.6192	4.4048	4.2318	7.6978	0.7521	2.9711	0.0	7.307	7.8595	4.6989	0.7521	9.3411	10.313	9.57	8.0979	3.1486	9.9867	1.0188	1.2439	9.1666	5.3704	2.8394	0.0	0.4245	5.6996	10.3381	7.7583	0.0	9.0899	11.8276	0.4245	8.3395	5.0512	9.7235	0.0	8.8446	10.1922	6.4576	7.5633	5.5706	10.7658	0.4245	8.5738	10.686	7.1103	11.7168	1.9017	10.2181	9.5471	7.9137	1.2439	6.9197	8.9779	0.0	7.9739	0.0	0.0	3.8761	2.2518	9.8404	10.5469	11.5156	7.0333	9.8159	9.6154	0.0	8.6134	9.8755	5.496	0.0	8.7203	0.0	2.7695	7.2335	10.1083	5.9275	7.4093	10.1146	9.1274	8.338	0.4245	0.7521	6.9672	10.7089	0.0	0.0	6.7282	8.338	9.0439	10.138	9.736	8.7832	0.0	14.7306	0.0	5.4057	0.0	10.2801
TCGA-A2-A0CQ	10.943	11.5226	0.0	0.0	0.4407	5.0667	5.6981	7.1798	10.6422	5.9411	2.0758	2.1203	13.0463	6.7997	5.6731	7.6258	1.051	6.5253	0.0	9.7037	0.0	9.355	3.0261	0.0	11.4582	6.885	12.3402	7.729	5.0972	2.6689	1.8078	9.0317	10.7652	11.6258	0.0	7.6258	3.0261	5.846	4.0636	8.2206	10.8809	1.948	6.5309	10.1404	9.0915	3.7555	0.0	9.259	3.3632	11.3455	0.7779	10.8072	3.0261	0.4407	8.9276	1.2805	9.3645	0.0	0.0	10.5063	9.5513	2.6689	9.91	8.3853	7.9783	2.0758	0.0	6.9448	0.7779	7.5645	8.0885	11.2456	6.7904	0.4407	7.1475	0.0	8.8991	3.6771	0.0	1.4785	5.8443	7.3316	9.1645	8.9265	10.2817	4.124	10.392	11.1626	0.0	10.7758	9.5561	4.8335	12.8456	9.0782	8.3775	12.7497	0.0	10.3567	0.0	4.9212	1.2805	8.9073	4.6609	5.3954	1.6525	7.8163	2.6722	5.2807	0.0	4.2376	7.6127	5.8172	1.6525	11.3395	10.5585	10.1381	9.2267	0.7779	9.2353	1.2805	7.5781	9.8028	5.9314	4.8515	0.0	1.7781	2.4969	10.5358	8.5756	0.0	8.8515	9.8382	1.051	10.3425	6.5585	9.8924	0.0	8.5331	11.0541	5.4902	3.0261	6.6122	11.9924	0.0	8.0462	12.5286	6.3405	7.3506	2.0758	8.8448	8.7665	10.3281	1.2805	0.4407	9.8853	0.0	7.1727	0.0	0.0	1.948	7.2761	10.9115	10.0674	13.5143	8.7281	9.4837	8.9191	0.0	9.3479	9.6743	4.7402	0.4407	9.4852	0.4407	3.088	8.9958	9.7062	6.3657	7.2253	9.1857	8.5607	9.3021	7.4424	1.6525	7.237	9.7778	0.0	0.4407	6.591	4.8868	9.8022	11.0599	9.9429	10.0343	0.0	12.9773	0.4407	5.0513	0.4407	9.6674
TCGA-BH-A0AV	8.145	12.9114	0.0	0.0	2.3304	7.1015	5.8931	8.6375	11.2272	6.581	1.5921	4.01	11.7011	7.1637	9.0403	6.8685	1.4217	7.6351	0.0	10.4136	0.0	12.3977	5.8263	0.0	9.4186	5.2456	14.4711	5.9646	6.6687	6.9053	0.0	8.8083	9.0936	11.4257	0.0	7.1295	5.7474	6.6068	3.1794	6.513	10.2426	3.6728	4.18	10.8009	6.0402	3.1249	0.0	6.2069	5.5752	9.2257	0.4177	11.4887	2.5938	0.4177	9.8639	4.2064	8.3265	0.0	0.7412	6.9413	8.4015	1.8822	10.3203	8.6387	8.2695	1.2285	0.4177	9.3674	0.0	6.4368	8.6326	9.7493	4.7651	2.5938	1.4217	1.8822	8.7898	1.4217	3.0093	2.3304	5.5339	8.5171	8.9367	8.7041	9.6629	3.0682	10.4721	9.73	0.0	10.3029	11.4917	5.8178	12.8492	9.1946	8.42	13.2101	0.0	8.9964	0.0	4.692	4.0975	13.7959	2.746	4.0397	3.1249	7.8244	3.3788	6.4645	0.0	9.6753	8.282	2.9478	0.0	11.3229	9.1623	9.485	8.7721	1.8822	9.2921	2.2308	0.7412	9.2601	6.2457	2.6719	0.4177	0.0	1.7444	10.216	7.8265	0.0	9.2641	10.1582	2.3304	8.4563	3.6728	9.5904	0.0	9.3979	10.6635	6.2199	9.3121	5.7564	10.4826	0.0	8.3943	10.6391	7.2297	10.1403	1.2285	10.915	8.8613	7.4836	1.7444	6.0908	9.3645	0.0	7.608	0.0	0.0	3.1794	2.1237	10.9597	12.4083	11.844	7.044	9.922	9.4278	0.0	5.1803	10.5795	4.3793	0.0	9.1713	0.0	1.7444	6.6447	10.1776	5.9253	7.7876	9.6712	8.4115	9.8461	5.9877	1.0053	6.7758	12.4336	0.0	0.4177	5.8849	8.5981	9.1121	9.9983	10.07	8.9879	0.0	15.8192	0.7412	1.0053	0.0	9.9822
TCGA-BH-A0W7	10.5247	11.6493	0.0	0.0	4.8753	7.4698	6.9264	7.8343	11.4541	6.3229	0.8654	2.232	12.1926	6.9088	8.3686	8.2664	2.1	7.7376	0.0	10.1061	0.0	9.9756	5.437	0.0	10.1795	7.8523	12.4496	7.4765	6.9668	2.1	1.6109	9.2937	10.7344	11.1175	0.0	7.436	4.4565	7.7067	4.7706	8.2913	11.1658	4.2846	5.6047	10.2366	8.1036	5.5425	0.0	10.2494	4.8344	9.6987	0.0	10.8603	2.7554	0.0	10.6784	4.7265	8.9581	0.0	2.6648	10.2864	9.7649	5.2471	10.3935	8.5832	8.0352	2.7554	7.2223	7.3978	0.0	7.5854	8.2875	11.5141	6.9762	1.9546	5.8505	6.4063	9.4179	3.0697	1.793	0.4966	8.6288	7.9102	9.0527	8.594	9.8914	4.9729	10.2154	11.3632	0.0	10.1568	9.9608	5.9207	11.6528	9.0199	8.9353	12.3242	0.0	10.0828	0.4966	8.397	1.793	11.9896	3.5962	5.8298	5.0993	7.6429	1.793	6.0956	0.0	7.111	9.4271	4.5606	0.8654	10.7452	9.5254	9.8547	8.4539	0.8654	9.7415	1.4024	5.6526	9.0245	7.2499	4.8134	0.0	0.0	1.793	10.6235	8.2894	0.8654	8.3847	10.5992	0.0	9.3012	7.0541	9.9235	0.0	9.1777	11.2035	5.3953	7.7459	6.4477	11.0489	0.0	8.3323	10.4731	7.1574	8.6198	5.8194	10.0423	9.3905	8.9688	0.0	1.1587	10.4584	0.0	6.7248	0.0	0.0	0.8654	9.7999	11.588	9.4557	13.8425	8.7699	9.5317	10.7131	0.0	8.8324	9.615	6.9284	0.0	10.2149	0.0	3.4947	9.005	9.8341	6.2593	7.701	9.0879	9.8489	8.5297	3.0697	0.0	7.5979	10.3522	0.0	1.1587	6.4202	8.125	9.2747	11.4518	10.0491	10.1104	1.793	14.3588	0.8654	4.5606	1.6109	9.6537
TCGA-A2-A25C	9.6143	12.1545	0.7327	0.0	2.4359	3.8534	6.955	8.562	10.4614	6.8999	1.347	0.9124	11.3692	5.9767	7.1932	8.6737	0.0	7.3729	0.0	8.6581	0.0	8.2302	5.9253	0.0	10.5351	6.1659	13.4124	7.0802	6.8894	0.9124	2.8431	8.0171	9.8264	9.6661	0.2876	7.371	6.13	8.0914	3.2633	6.7004	10.9291	3.7858	5.0816	10.4661	7.6545	3.1603	0.0	6.7486	4.1145	10.1974	0.0	10.6093	2.7981	0.0	9.6008	5.7233	8.69	0.2876	0.0	10.5663	9.0026	1.6806	9.779	8.3501	7.4658	0.7327	4.3511	8.0146	0.2876	7.9007	9.648	11.8983	4.4708	0.9124	1.347	1.5777	9.0262	3.8312	0.2876	1.8666	6.3012	8.9024	8.5921	8.8633	9.3513	2.8431	10.7315	11.0556	0.0	9.9448	9.418	5.8053	10.6188	9.6543	7.9582	11.5604	0.5272	8.3295	0.0	6.4971	1.7766	12.1158	3.918	3.6145	4.2207	7.7027	1.628	6.6023	0.0	5.5909	7.4514	4.9642	0.9124	9.1084	8.7054	11.3206	7.2084	0.0	9.7289	2.1792	0.7327	8.111	7.7493	2.4936	0.0	0.3057	1.6806	10.1128	7.8616	0.0	9.7024	11.2612	0.2876	8.1133	5.839	10.6952	0.0	9.4683	9.964	5.7995	7.8298	6.7217	10.5271	0.2876	7.7713	10.7022	7.3633	9.182	8.3345	11.0743	9.3168	10.1186	0.2876	1.2162	9.0174	0.0	7.3261	0.0	0.0	2.9292	6.2849	10.4216	9.473	11.6115	9.2937	9.0441	9.4786	0.0	8.4206	7.7814	7.7493	0.0	9.1488	0.0	1.467	7.5883	10.0679	6.6315	8.7694	10.8234	9.8063	10.3343	1.467	1.0723	6.9684	10.7607	0.0	0.5272	6.9291	8.864	9.4411	10.9614	10.2454	9.4705	0.2876	13.5215	0.2876	3.3901	0.0	9.0916
TCGA-AC-A23E	9.0437	12.8263	0.0	0.0	2.5586	6.9601	6.2634	8.3282	10.6371	4.9126	0.3848	2.4005	12.3341	6.5907	8.4841	7.7002	0.6883	7.2995	0.0	9.3484	0.0	9.31	6.3739	0.0	10.3768	4.8181	13.0059	7.4709	7.2277	3.7586	1.6508	8.2317	9.3552	10.652	0.0	5.6056	5.5217	6.9364	2.4005	7.1615	11.3624	3.9703	4.849	10.1129	7.4659	3.1617	0.0	8.0423	5.412	9.3653	0.6883	11.1774	2.3145	0.0	10.6624	3.6919	1.3383	0.0	0.0	9.6414	8.5146	0.939	9.6847	8.5444	8.1141	2.7011	2.1253	6.4312	0.3848	8.217	8.8161	10.3402	4.6349	0.0	3.6573	2.5586	8.9233	0.6883	0.939	0.3848	4.849	8.453	8.9416	8.8951	10.3698	3.257	10.1642	10.7354	0.0	10.7008	10.7374	6.2226	11.6564	9.5718	8.2419	12.705	0.0	8.8121	0.3848	6.3897	3.2101	13.4533	4.155	5.2592	2.4818	8.4031	1.7848	6.649	0.0	7.2712	9.0479	3.257	1.3383	9.4055	9.7534	9.9773	8.1611	0.3848	9.5144	2.9497	6.8912	9.0906	6.3845	5.8315	0.0	0.0	3.0596	9.7672	7.9877	0.0	8.9107	11.158	0.0	7.8222	4.3186	10.4776	0.0	9.1883	10.8597	5.4326	9.0986	6.1058	10.837	0.0	10.031	11.1647	7.2129	10.3412	2.8307	11.173	8.8923	7.8026	0.3848	1.3383	9.9887	0.3848	7.4356	0.0	0.0	2.5586	5.8238	12.31	9.8653	12.2798	7.5317	9.2366	10.3009	0.0	7.8925	9.5029	5.1139	0.0	10.1421	0.0	1.1524	6.6402	9.9106	6.9387	7.644	9.1075	8.4199	10.0314	1.1524	2.0205	7.4648	11.0858	0.0	0.0	5.8996	8.1377	9.9672	11.6625	9.6649	9.5902	0.3848	14.8899	0.0	2.7674	0.6883	9.7349
TCGA-BH-A0C3	9.8851	12.112	0.5089	0.0	3.1067	4.1635	6.4824	7.8787	10.6258	5.3828	4.6744	2.7003	11.7699	7.3109	6.084	7.2561	0.0	7.1866	0.5089	9.4946	0.0	9.2748	7.5182	0.0	12.0036	6.6436	12.8506	6.6003	8.4873	0.5089	1.1821	9.1046	10.3842	10.335	0.0	8.8937	6.1542	7.7053	3.1759	6.1712	10.7785	3.533	4.9558	10.6454	8.5811	4.2301	0.0	8.2066	5.7055	9.8082	0.0	11.0133	4.9558	0.0	9.6194	6.3238	9.6147	0.0	0.5089	8.4564	9.258	3.4793	10.631	8.4033	8.2107	1.1821	5.3189	8.1061	0.0	7.6148	9.1632	10.9288	5.1051	0.8844	2.2652	0.0	8.8991	0.8844	1.4287	4.4415	7.0179	8.3025	8.7639	8.6886	10.5395	3.4793	10.1847	10.4171	0.0	10.1831	9.159	5.1911	12.1077	9.8089	8.3888	12.1986	0.5089	9.6846	0.0	5.7741	1.1821	10.9979	5.1573	4.0204	7.0505	8.6328	3.2145	6.029	1.1821	4.4131	8.6767	3.2419	3.4793	9.4394	10.6634	10.5958	7.771	0.8844	9.2649	2.8768	5.3641	7.9933	7.3822	5.1401	0.5089	0.0	2.2652	10.7032	8.1604	0.0	9.9383	10.7889	1.9859	8.8872	3.4235	10.5075	0.0	8.6812	10.3983	6.0929	8.5092	5.7172	10.6454	0.0	8.4051	11.0388	7.3748	8.1837	4.7214	10.1593	8.848	7.0179	0.5089	1.4287	9.7576	0.5303	6.4478	0.0	0.0	0.5089	6.5425	9.7569	11.2838	12.7078	6.0006	8.7536	9.8928	0.0	9.0912	10.6254	4.6503	0.0	9.8656	0.0	2.1323	8.2352	9.3957	7.0366	6.6976	8.6033	10.0628	10.6165	1.1821	1.9859	7.633	10.9916	0.0	0.0	6.7034	8.0123	8.5779	10.5349	9.9986	9.3252	0.8844	14.0181	0.5089	2.3868	1.6393	9.2915
TCGA-BH-A0GY	9.5479	11.5614	0.0	0.0	2.0552	5.736	4.6637	7.8848	11.6567	5.9756	0.5369	3.6172	11.3401	6.6071	7.4772	7.429	1.2343	7.7371	0.0	8.2837	0.0	10.3715	3.9474	0.0	9.3823	6.3282	12.857	7.218	5.8075	0.5369	0.0	8.7383	9.9035	10.5508	0.5369	5.648	5.4087	8.4524	4.0687	6.7039	12.9953	2.8703	3.6172	10.4131	8.2754	3.7195	0.0	10.786	4.6114	9.5583	0.0	10.7974	4.4422	0.5369	12.2584	6.7039	10.9723	0.0	2.6804	11.4414	8.7625	2.9566	10.0863	8.3923	8.4492	1.7023	4.833	8.5824	0.0	6.5318	8.8023	9.9062	4.833	1.7023	4.0687	2.8703	9.3126	0.5369	0.9273	1.7023	5.6737	9.2804	8.8525	8.7261	11.0157	3.6172	10.2155	10.7377	0.0	9.993	10.472	4.3496	11.6217	9.6687	7.6426	12.2082	0.0	9.0495	0.0	6.2535	2.6804	11.0563	3.1151	4.1805	3.038	7.7553	0.5369	7.6843	0.5369	6.5801	9.6964	3.1151	1.8895	10.4216	8.7322	11.2485	8.8776	0.0	11.4199	0.9273	5.1945	8.7774	6.9394	4.412	0.0	0.9711	8.0704	9.8774	7.5589	1.2343	8.6292	10.8873	0.0	8.6919	4.7866	10.4664	0.0	10.0032	11.465	5.5121	7.218	5.3933	10.4447	0.0	10.8529	11.2318	7.499	10.0227	6.812	10.7963	11.3795	9.2529	0.0	3.3879	9.7555	0.0	5.7958	0.0	0.0	2.2038	8.5688	11.216	9.7947	14.1914	10.7361	8.8776	11.6716	1.2343	9.2667	10.0536	5.4687	0.0	8.9777	0.5369	2.4617	9.3073	9.8788	5.2468	6.6723	10.0006	7.9651	9.1119	0.0	0.5369	6.4889	10.8245	0.0	0.0	6.5937	9.0184	9.6798	11.2209	9.483	9.3042	0.9273	13.6577	0.9273	1.7023	0.0	10.8773
